protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
tcp,122.144.6.226,47098,31.13.95.1,443,OUT.bound,time-wait,,LOKAL.c,ID,AS32934 facebook  inc.,,,
tcp,122.144.6.226,40564,31.13.95.34,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26T20:30:44.043000
tcp,118.99.86.26,49948,122.144.6.226,56001,IN.bound,established,,,ID,AS17451 biznet networks,,,
tcp,122.144.6.226,49824,142.251.12.102,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,53468,103.166.48.126,443,OUT.bound,established,,LOKAL.c,ID,AS139460 pt maxindo mitra solusi,,,
tcp,122.144.6.226,42124,31.13.95.61,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
tcp,122.144.6.226,36478,8.222.223.41,8820,OUT.bound,established,,INTL.c,SG,ASNone ,,,
tcp,122.144.6.226,49700,52.184.214.53,443,OUT.bound,established,,INTL.c,US,AS8075 microsoft corporation,,,
tcp,122.144.6.226,45922,107.150.124.165,80,OUT.bound,established,,INTL.c,HK,AS135377 ucloud information technology (hk) limited,,,
tcp,202.148.26.3,2,36.68.216.67,4414,Other,established,,,,,,,
tcp,122.144.6.226,58332,204.79.197.239,443,OUT.bound,established,,LOKAL.c,US,AS8068 microsoft corporation,SOC2023,,2023-11-28T00:52:38.952000
tcp,122.144.6.226,49701,52.184.214.53,443,OUT.bound,established,,INTL.c,US,AS8075 microsoft corporation,,,
tcp,122.144.6.226,58977,52.111.240.15,443,OUT.bound,established,,INTL.c,SG,AS8075 microsoft corporation,,,
udp,122.144.6.226,50951,74.125.130.95,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
udp,122.144.6.226,55971,74.125.130.95,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
udp,122.144.6.226,37729,31.13.95.62,3478,OUT.bound,,,LOKAL.c,ID,AS32934 facebook  inc.,,,
udp,122.144.6.226,55569,8.8.8.8,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,60952,103.166.48.126,443,OUT.bound,established,,LOKAL.c,ID,AS139460 pt maxindo mitra solusi,,,
tcp,122.144.6.226,51831,52.123.168.220,443,OUT.bound,established,,INTL.c,US,AS8075 microsoft corporation,,,
tcp,122.144.6.226,59198,103.166.48.126,443,OUT.bound,established,,LOKAL.c,ID,AS139460 pt maxindo mitra solusi,,,
udp,122.144.6.226,35162,31.13.95.1,443,OUT.bound,,,LOKAL.c,ID,AS32934 facebook  inc.,,,
tcp,122.144.6.226,61382,20.198.118.190,443,OUT.bound,established,,INTL.c,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000
tcp,192.168.96.7,57795,103.146.31.172,443,OUT.bound,established,,,ID,AS64315 pt mitra visioner pratama,,,
udp,122.144.6.226,49992,157.240.208.63,443,OUT.bound,,,LOKAL.c,ID,AS32934 facebook  inc.,,,
tcp,122.144.6.226,34202,162.247.241.2,443,OUT.bound,established,,LOKAL.c,US,AS23467 new relic,Phishing - bam-cell.cell.nr-data.net,,2023-11-09T05:05:01.692000
tcp,192.168.98.219,57058,23.48.173.50,443,OUT.bound,established,,,US,AS20940 akamai international b.v.,,,
tcp,122.144.6.226,49650,52.108.68.27,443,OUT.bound,established,,INTL.c,SG,AS8075 microsoft corporation,,,
tcp,122.144.6.226,54255,64.233.170.188,5228,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,53469,103.166.48.126,443,OUT.bound,established,,LOKAL.c,ID,AS139460 pt maxindo mitra solusi,,,
udp,122.144.6.226,63783,142.251.10.94,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,alt-YouTube.com,,2023-09-24T14:00:05.977000
tcp,122.144.6.226,61267,147.67.210.30,443,OUT.bound,established,,INTL.c,LU,AS42848 european commission,5.154.224.52 Romanian Ripe NET,Romanian domain found on US ISP  many communicating files  all infected/detected  will upload VT inf,2023-10-25T23:45:08.727000
tcp,122.144.6.226,61264,142.250.4.95,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,61273,147.67.210.45,443,OUT.bound,established,,INTL.c,LU,AS42848 european commission,,,
tcp,122.144.6.226,61270,147.67.210.30,443,OUT.bound,established,,INTL.c,LU,AS42848 european commission,5.154.224.52 Romanian Ripe NET,Romanian domain found on US ISP  many communicating files  all infected/detected  will upload VT inf,2023-10-25T23:45:08.727000
tcp,122.144.6.226,59201,103.166.48.126,443,OUT.bound,established,,LOKAL.c,ID,AS139460 pt maxindo mitra solusi,,,
tcp,122.144.6.226,59200,103.166.48.126,443,OUT.bound,established,,LOKAL.c,ID,AS139460 pt maxindo mitra solusi,,,
udp,122.144.6.226,52126,8.8.4.4,443,OUT.bound,,,LOKAL.c,,,,,
tcp,122.144.6.226,61268,147.67.210.45,443,OUT.bound,established,,INTL.c,LU,AS42848 european commission,,,
tcp,122.144.6.226,52556,8.8.8.8,853,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,61272,74.125.24.95,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,61275,147.67.210.45,443,OUT.bound,established,,INTL.c,LU,AS42848 european commission,,,
tcp,122.144.6.226,61277,147.67.210.45,443,OUT.bound,established,,INTL.c,LU,AS42848 european commission,,,
tcp,122.144.6.226,59822,31.13.95.175,5222,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
udp,122.144.6.226,57811,157.240.208.60,443,OUT.bound,,,LOKAL.c,ID,AS32934 facebook  inc.,,,
udp,122.144.6.226,63761,108.177.122.94,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
udp,122.144.6.226,53280,157.240.208.60,443,OUT.bound,,,LOKAL.c,ID,AS32934 facebook  inc.,,,
udp,122.144.6.226,64179,74.125.130.93,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,49831,52.98.77.114,443,OUT.bound,established,,INTL.c,SG,AS8075 microsoft corporation,,,
tcp,122.144.6.226,52954,157.240.208.60,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
udp,122.144.6.226,59361,157.240.208.60,443,OUT.bound,,,LOKAL.c,ID,AS32934 facebook  inc.,,,
udp,122.144.6.226,56082,8.8.4.4,443,OUT.bound,,,LOKAL.c,,,,,
udp,122.144.6.226,55830,8.8.4.4,443,OUT.bound,,,LOKAL.c,,,,,
tcp,122.144.6.226,45956,157.240.208.60,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
tcp,122.144.6.226,54526,52.98.71.210,443,OUT.bound,established,,INTL.c,SG,AS8075 microsoft corporation,,,
tcp,122.144.6.226,61955,8.8.4.4,443,OUT.bound,established,,LOKAL.c,,,,,
tcp,122.144.6.226,47124,31.13.95.1,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
tcp,122.144.6.226,49635,13.107.136.10,443,OUT.bound,established,,INTL.c,US,AS8068 microsoft corporation,,,
tcp,122.144.6.226,60932,103.166.48.126,443,OUT.bound,established,,LOKAL.c,ID,AS139460 pt maxindo mitra solusi,,,
tcp,122.144.6.226,54273,20.212.88.117,443,OUT.bound,established,,INTL.c,US,AS8075 microsoft corporation,,,
udp,122.144.6.226,52697,31.13.95.60,443,OUT.bound,,,LOKAL.c,ID,AS32934 facebook  inc.,,,
udp,122.144.6.226,52566,172.253.118.104,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,53374,103.166.48.126,443,OUT.bound,established,,LOKAL.c,ID,AS139460 pt maxindo mitra solusi,,,
tcp,122.144.6.226,53477,203.161.21.170,80,OUT.bound,established,,INTL.c,ID,AS133840 pt jala lintas media,,,
tcp,122.144.6.226,53596,45.121.219.179,443,OUT.bound,established,,INTL.c,ID,AS131702 moratelindo internet exchange,,,
udp,122.144.6.226,60314,142.250.4.139,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
tcp,202.148.26.3,23,122.96.31.139,46690,Other,established,,,,,,,
tcp,122.144.6.226,58860,74.125.130.188,5228,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,50952,217.146.12.138,5938,OUT.bound,established,,INTL.c,IN,AS42473 anexia internetdienstleistungs gmbh,,,
tcp,122.144.6.226,59205,103.166.48.126,443,OUT.bound,established,,LOKAL.c,ID,AS139460 pt maxindo mitra solusi,,,
tcp,122.144.6.226,59203,103.166.48.126,443,OUT.bound,established,,LOKAL.c,ID,AS139460 pt maxindo mitra solusi,,,
udp,122.144.6.226,44099,142.251.175.95,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,59204,103.166.48.126,443,OUT.bound,established,,LOKAL.c,ID,AS139460 pt maxindo mitra solusi,,,
udp,122.144.6.226,54023,8.8.4.4,443,OUT.bound,,,LOKAL.c,,,,,
tcp,122.144.6.226,53478,103.166.48.126,443,OUT.bound,established,,LOKAL.c,ID,AS139460 pt maxindo mitra solusi,,,
tcp,122.144.6.226,49607,52.111.240.5,443,OUT.bound,established,,INTL.c,SG,AS8075 microsoft corporation,,,
tcp,122.144.6.226,38516,162.247.241.2,443,OUT.bound,established,,LOKAL.c,US,AS23467 new relic,Phishing - bam-cell.cell.nr-data.net,,2023-11-09T05:05:01.692000
tcp,122.144.6.226,61961,17.57.145.133,5223,OUT.bound,established,,INTL.c,US,AS714 apple inc.,,,
tcp,122.144.6.226,54532,52.98.66.98,443,OUT.bound,established,,INTL.c,SG,AS8075 microsoft corporation,,,
tcp,122.144.6.226,58860,107.178.240.89,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,Botnet Command and Control Server OMG! Robo Message sent to device   Malicious Mail Spammer,,2023-09-26T00:03:07.414000
udp,122.144.6.226,47079,31.13.95.63,443,OUT.bound,,,LOKAL.c,ID,AS32934 facebook  inc.,,,
tcp,122.144.6.226,65115,52.111.240.15,443,OUT.bound,established,,INTL.c,SG,AS8075 microsoft corporation,,,
tcp,122.144.6.226,56323,143.92.85.2,443,OUT.bound,established,,INTL.c,SG,AS138341 shopee singapore private limited,,,
tcp,122.144.6.226,59452,31.13.95.175,5222,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
tcp,122.144.6.226,58887,35.213.93.179,443,OUT.bound,established,,INTL.c,JP,AS15169 google llc,,,
tcp,122.144.6.226,59208,103.166.48.126,443,OUT.bound,established,,LOKAL.c,ID,AS139460 pt maxindo mitra solusi,,,
tcp,122.144.6.226,41818,13.227.254.90,443,OUT.bound,established,,INTL.c,US,AS16509 amazon.com inc,,,
tcp,122.144.6.226,61279,142.251.10.95,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,uTorrent seeds from a VM,The world ,2022-12-16T13:03:24.863000
tcp,122.144.6.226,64714,20.198.119.143,443,OUT.bound,established,,INTL.c,IN,AS8075 microsoft corporation,,,
tcp,122.144.6.226,50564,159.138.84.150,5223,OUT.bound,established,,INTL.c,SG,AS136907 huawei clouds,,,
tcp,122.144.6.226,63941,31.13.95.60,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
tcp,192.168.96.7,57796,74.125.24.113,443,OUT.bound,established,,,US,AS15169 google llc,,,
tcp,122.144.6.226,42336,162.247.243.22,443,OUT.bound,established,,INTL.c,US,AS13335 cloudflare,,,
tcp,122.144.6.226,53143,162.247.241.2,443,OUT.bound,established,,LOKAL.c,US,AS23467 new relic,Phishing - bam-cell.cell.nr-data.net,,2023-11-09T05:05:01.692000
tcp,122.144.6.226,55736,17.57.145.55,5223,OUT.bound,established,,INTL.c,US,AS714 apple inc.,,,
tcp,122.144.6.226,59210,31.13.95.60,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
udp,122.144.6.226,57503,31.13.95.63,443,OUT.bound,,,LOKAL.c,ID,AS32934 facebook  inc.,,,
tcp,122.144.6.226,53144,162.247.243.22,443,OUT.bound,established,,INTL.c,US,AS13335 cloudflare,,,
tcp,122.144.6.226,52048,52.98.71.50,443,OUT.bound,established,,INTL.c,SG,AS8075 microsoft corporation,,,
tcp,122.144.6.226,58955,20.212.88.117,443,OUT.bound,established,,INTL.c,US,AS8075 microsoft corporation,,,
tcp,122.144.6.226,56327,143.92.75.2,443,OUT.bound,established,,INTL.c,SG,AS138341 shopee singapore private limited,,,
tcp,122.144.6.226,53093,31.13.95.61,5222,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
tcp,122.144.6.226,50060,8.8.8.8,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
udp,122.144.6.226,54968,142.251.175.95,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,45940,157.240.15.61,443,OUT.bound,established,,LOKAL.c,SG,AS32934 facebook  inc.,,,
tcp,122.144.6.226,48188,31.13.95.9,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
tcp,122.144.6.226,40194,142.251.175.188,5228,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,49530,142.251.12.119,443,OUT.bound,time-wait,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,53464,94.74.86.139,443,OUT.bound,established,,INTL.c,SG,AS136907 huawei clouds,,,
tcp,122.144.6.226,47926,172.217.194.95,443,OUT.bound,time-wait,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,46026,119.8.162.76,443,OUT.bound,established,,INTL.c,SG,AS136907 huawei clouds,,,
udp,122.144.6.226,37118,172.217.194.95,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
udp,122.144.6.226,45409,142.251.12.119,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
udp,122.144.6.226,49612,142.250.4.95,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,49662,203.161.21.202,443,OUT.bound,established,,INTL.c,ID,AS133840 pt jala lintas media,,,
tcp,122.144.6.226,50351,202.152.1.200,443,OUT.bound,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,
tcp,122.144.6.226,49976,91.108.56.165,443,OUT.bound,established,,INTL.c,AG,AS62014 telegram messenger inc,,,
tcp,122.144.6.226,49500,157.240.208.60,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
tcp,122.144.6.226,61285,204.79.197.239,443,OUT.bound,established,,LOKAL.c,US,AS8068 microsoft corporation,SOC2023,,2023-11-28T00:52:38.952000
tcp,122.144.6.226,52051,52.98.77.114,443,OUT.bound,established,,INTL.c,SG,AS8075 microsoft corporation,,,
udp,122.144.6.226,61513,8.8.4.4,443,OUT.bound,,,LOKAL.c,,,,,
tcp,122.144.6.226,61286,204.79.197.239,443,OUT.bound,established,,LOKAL.c,US,AS8068 microsoft corporation,SOC2023,,2023-11-28T00:52:38.952000
udp,122.144.6.226,61279,8.8.8.8,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
tcp,202.148.26.3,23,122.96.31.139,51861,Other,established,,,,,,,
tcp,122.144.6.226,49857,40.100.55.2,443,OUT.bound,established,,INTL.c,SG,AS8075 microsoft corporation,,,
udp,122.144.6.226,57370,180.131.130.6,21116,OUT.bound,,,LOKAL.c,,ASNone ,,,
udp,122.144.6.226,49471,31.13.95.13,443,OUT.bound,,,LOKAL.c,ID,AS32934 facebook  inc.,xx.fbcdn.net,,2022-04-18T00:07:16.048000
tcp,122.144.6.226,56283,142.251.175.100,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,45884,71.18.36.225,443,OUT.bound,established,,LOKAL.c,US,ASNone ,,,
tcp,122.144.6.226,53522,20.198.119.143,443,OUT.bound,established,,INTL.c,IN,AS8075 microsoft corporation,,,
udp,122.144.6.226,64908,45.121.219.241,443,OUT.bound,,,INTL.c,ID,AS131702 moratelindo internet exchange,,,
tcp,122.144.6.226,58076,20.198.118.190,443,OUT.bound,established,,INTL.c,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000
tcp,122.144.6.226,52052,52.98.77.114,443,OUT.bound,established,,INTL.c,SG,AS8075 microsoft corporation,,,
tcp,122.144.6.226,50344,8.8.4.4,853,OUT.bound,established,,LOKAL.c,,,,,
udp,122.144.6.226,38627,157.240.7.51,3478,OUT.bound,,,LOKAL.c,SG,AS32934 facebook  inc.,,,
udp,122.144.6.226,38627,157.240.31.62,3478,OUT.bound,,,LOKAL.c,US,AS32934 facebook  inc.,,,
udp,122.144.6.226,38627,157.240.217.62,3478,OUT.bound,,,LOKAL.c,SG,AS32934 facebook  inc.,,,
tcp,122.144.6.226,61291,64.233.170.157,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
udp,122.144.6.226,54017,8.8.8.8,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,63414,20.24.121.134,443,OUT.bound,established,,INTL.c,US,AS8075 microsoft corporation,,,
tcp,122.144.6.226,62670,52.98.33.162,443,OUT.bound,established,,INTL.c,SG,AS8075 microsoft corporation,,,
tcp,122.144.6.226,42076,74.125.200.95,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
udp,122.144.6.226,49706,74.125.68.101,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,50385,138.113.116.5,443,OUT.bound,established,,LOKAL.c,US,AS54994 quantil networks inc,,,
udp,103.166.48.122,500,122.144.6.226,500,IN.bound,,,LOKAL.c,ID,AS139460 pt maxindo mitra solusi,,,
tcp,122.144.6.226,61292,142.251.12.94,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,uTorrent seeds from a VM,The world ,2022-12-16T13:03:24.863000
tcp,122.144.6.226,50359,203.161.21.187,443,OUT.bound,established,,INTL.c,ID,AS133840 pt jala lintas media,,,
udp,103.166.48.122,4500,122.144.6.226,4500,IN.bound,,,LOKAL.c,ID,AS139460 pt maxindo mitra solusi,,,
tcp,122.144.6.226,50386,138.113.116.5,443,OUT.bound,established,,LOKAL.c,US,AS54994 quantil networks inc,,,
tcp,122.144.6.226,58978,204.79.197.239,443,OUT.bound,established,,LOKAL.c,US,AS8068 microsoft corporation,SOC2023,,2023-11-28T00:52:38.952000
tcp,122.144.6.226,50500,52.108.78.26,443,OUT.bound,time-wait,,INTL.c,US,AS8075 microsoft corporation,,,
tcp,122.144.6.226,54535,180.131.130.6,21114,OUT.bound,syn-sent,,LOKAL.c,,ASNone ,,,
tcp,122.144.6.226,54622,52.88.245.157,443,OUT.bound,time-wait,,INTL.c,US,AS16509 amazon.com inc,,,
tcp,122.144.6.226,57288,180.131.130.6,21114,OUT.bound,syn-sent,,LOKAL.c,,ASNone ,,,
tcp,122.144.6.226,59035,17.57.145.138,5223,OUT.bound,close,,INTL.c,US,AS714 apple inc.,,,
tcp,122.144.6.226,49658,52.108.8.12,443,OUT.bound,established,,INTL.c,US,AS8075 microsoft corporation,,,
tcp,122.144.6.226,50388,138.113.116.5,443,OUT.bound,established,,LOKAL.c,US,AS54994 quantil networks inc,,,
tcp,122.144.6.226,58341,20.49.150.241,443,OUT.bound,close,,INTL.c,GB,AS8075 microsoft corporation,IOC202306052234,,2023-07-05T20:01:39.023000
udp,122.144.6.226,64693,143.92.85.34,443,OUT.bound,,,INTL.c,SG,AS138341 shopee singapore private limited,,,
udp,103.136.6.162,37519,122.144.1.1,53,OUT.bound,,,,ID,AS38320 pt maxindo mitra solusi,,,
udp,122.144.6.226,52533,8.8.8.8,53,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
tcp,192.168.98.115,54144,142.251.175.94,443,OUT.bound,established,,,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000
udp,8.8.8.8,53,192.168.97.185,55564,IN.bound,,,,US,AS15169 google llc,,,
tcp,122.144.6.226,49875,20.78.29.188,443,OUT.bound,established,,INTL.c,JP,AS8075 microsoft corporation,,,
udp,172.16.144.51,45311,255.255.255.255,10002,broadcast,,,,,,,,
tcp,122.144.6.226,46896,31.13.95.61,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
tcp,202.148.26.5,1433,103.111.250.238,50312,Other,close-wait,,,,,,,
tcp,122.144.6.226,56333,143.92.75.65,443,OUT.bound,time-wait,,INTL.c,SG,AS138341 shopee singapore private limited,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000
tcp,202.148.26.5,1433,103.111.250.238,50542,Other,close-wait,,,,,,,
udp,122.144.6.226,56426,8.8.8.8,53,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
udp,10.172.230.115,48694,255.255.255.255,10002,broadcast,,,,,,,,
tcp,122.144.6.226,40858,157.240.208.34,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
tcp,122.144.6.226,49708,180.131.130.6,21114,OUT.bound,syn-sent,,LOKAL.c,,ASNone ,,,
tcp,192.168.99.119,48722,74.125.130.94,443,OUT.bound,established,,,US,AS15169 google llc,,,
udp,172.16.144.67,39808,255.255.255.255,10002,broadcast,,,,,,,,
udp,122.144.6.226,56053,8.8.8.8,53,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,37728,203.161.21.187,443,OUT.bound,close,,INTL.c,ID,AS133840 pt jala lintas media,,,
icmp,122.144.6.226,,66.220.9.122,,OUT.bound,,,,US,AS6939 hurricane electric llc,IOCs - 2023491242 - ANIA Threat Feeds - IP Segment 5,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2023-05-09T13:02:06.153000
udp,122.144.6.226,54132,8.8.8.8,53,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,48718,54.192.150.48,443,OUT.bound,established,,INTL.c,US,AS16509 amazon.com inc,,,
udp,103.136.6.162,36579,122.144.1.1,53,OUT.bound,,,,ID,AS38320 pt maxindo mitra solusi,,,
tcp,122.144.6.226,32912,52.220.19.229,443,OUT.bound,established,,INTL.c,SG,AS16509 amazon.com inc,,,
udp,122.144.6.226,46455,157.240.15.63,443,OUT.bound,,,LOKAL.c,SG,AS32934 facebook  inc.,Apple iTunes  Malicious site   Anonyization   Siphoning   Trojan Downloader,IC3 attached to links  apple   messaging  Skype. nIC3 CN? nChina? Unclear. Possibly intercepting  IC,2023-11-12T17:01:15.222000
tcp,202.148.26.5,1433,103.111.250.238,50657,Other,close-wait,,,,,,,
tcp,122.144.6.226,50632,52.76.254.193,443,OUT.bound,close,,LOKAL.c,SG,AS16509 amazon.com inc,,,
udp,10.172.230.211,50705,255.255.255.255,10002,broadcast,,,,,,,,
tcp,122.144.6.226,50634,52.76.254.193,443,OUT.bound,established,,LOKAL.c,SG,AS16509 amazon.com inc,,,
udp,122.144.6.226,42338,47.236.15.160,6000,OUT.bound,,,INTL.c,US,ASNone ,,,
tcp,122.144.6.226,48716,54.192.150.48,443,OUT.bound,established,,INTL.c,US,AS16509 amazon.com inc,,,
udp,103.136.6.162,44644,122.144.1.1,53,OUT.bound,,,,ID,AS38320 pt maxindo mitra solusi,,,
udp,122.144.6.226,57249,47.241.116.15,6000,OUT.bound,,,INTL.c,SG,AS45102 alibaba (us) technology co.  ltd.,,,
udp,172.16.144.98,36360,255.255.255.255,10002,broadcast,,,,,,,,
tcp,122.144.6.226,52053,180.131.130.6,21114,OUT.bound,syn-sent,,LOKAL.c,,ASNone ,,,
udp,122.144.6.226,60409,180.131.130.6,21116,OUT.bound,,,LOKAL.c,,ASNone ,,,
tcp,122.144.6.226,37724,203.161.21.187,443,OUT.bound,established,,INTL.c,ID,AS133840 pt jala lintas media,,,
udp,122.144.6.226,57249,47.241.61.177,6000,OUT.bound,,,INTL.c,SG,AS45102 alibaba (us) technology co.  ltd.,,,
udp,122.144.6.226,43202,114.124.160.225,443,OUT.bound,,,LOKAL.c,ID,AS23693 pt. telekomunikasi selular,,,
tcp,202.148.26.5,1433,103.111.250.238,51159,Other,close-wait,,,,,,,
udp,103.136.6.162,44903,122.144.1.1,53,OUT.bound,,,,ID,AS38320 pt maxindo mitra solusi,,,
tcp,122.144.6.226,51798,156.59.238.4,443,OUT.bound,established,,INTL.c,SG,ASNone ,,,
tcp,122.144.6.226,38082,31.13.95.60,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
udp,122.144.6.226,65383,180.131.130.6,21116,OUT.bound,,,LOKAL.c,,ASNone ,,,
tcp,122.144.6.226,49879,180.131.130.6,21114,OUT.bound,syn-sent,,LOKAL.c,,ASNone ,,,
tcp,122.144.6.226,49008,18.138.59.75,443,OUT.bound,established,,INTL.c,SG,AS16509 amazon.com inc,,,
udp,10.172.230.147,5678,255.255.255.255,5678,broadcast,,,,,,,,
udp,122.144.6.226,48377,8.8.8.8,53,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
tcp,192.168.98.68,51772,156.59.238.4,443,OUT.bound,last-ack,,,SG,ASNone ,,,
tcp,202.148.26.5,1433,36.71.84.84,19291,Other,close-wait,,,,,,,
tcp,122.144.6.226,47166,44.236.176.147,443,OUT.bound,time-wait,,INTL.c,US,AS16509 amazon.com inc,,,
tcp,122.144.6.226,58342,180.131.130.6,21114,OUT.bound,syn-sent,,LOKAL.c,,ASNone ,,,
tcp,122.144.6.226,53484,35.186.224.25,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20T23:00:11.182000
tcp,122.144.6.226,61295,74.125.68.94,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
udp,122.144.6.226,33818,8.8.8.8,53,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
udp,122.144.6.226,38871,74.125.68.102,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,44186,31.13.95.34,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26T20:30:44.043000
udp,122.144.6.226,53764,8.8.8.8,53,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
tcp,202.148.26.5,1433,103.111.250.238,50928,Other,close-wait,,,,,,,
tcp,122.144.6.226,60955,180.131.130.6,21114,OUT.bound,syn-sent,,LOKAL.c,,ASNone ,,,
udp,8.8.8.8,53,192.168.97.140,42392,IN.bound,,,,US,AS15169 google llc,,,
udp,172.16.144.147,34404,255.255.255.255,10002,broadcast,,,,,,,,
tcp,122.144.6.226,61296,142.251.10.84,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,Apple   iOS   Automated Attacks   Resource Hijacking   Google Tracker,Boot or Logon Autostart Execution nCommand and Scripting Interpreter nAutomated Collection nWebToolb,2023-11-15T19:05:43.285000
udp,122.144.6.226,49062,8.8.8.8,53,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
tcp,122.144.6.226,38084,31.13.95.60,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
udp,103.136.6.174,5678,255.255.255.255,5678,broadcast,,,,,,,,
tcp,122.144.6.226,55294,180.131.130.6,21114,OUT.bound,syn-sent,,LOKAL.c,,ASNone ,,,
udp,103.135.51.102,5678,255.255.255.255,5678,broadcast,,,,,,,,
