session,protocol,src-address,src-port,dst-address,dst-port,flow,service,tcp-state,resolved,mark,cc,asn,threat,description,modified,validation_name
2023-11-30_16-23-00,tcp,192.168.1.44,43286,172.217.194.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.2,61623,192.168.2.16,8000,local,irdmi,established,,LAN-SHARING.c,,,,,,
2023-11-30_16-23-00,tcp,192.168.1.135,50254,192.168.2.19,8000,local,irdmi,established,,LAN-SHARING.c,,,,,,
2023-11-30_16-23-00,tcp,192.168.1.189,46480,172.217.194.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.69,44240,142.251.175.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,
2023-11-30_16-23-00,tcp,192.168.1.197,55400,64.233.170.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.176,54508,172.253.118.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000,
2023-11-30_16-23-00,tcp,192.168.1.249,56126,34.249.118.66,443,OUT.bound,https,established,,INTL.c,IE,AS16509 amazon.com inc,,,,Cloud Provider IP range
2023-11-30_16-23-00,tcp,192.168.1.135,60956,142.251.12.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,wifi logs to check,Here is the full text of the key event in the IBSS/ESS (3) system  which has been disabled since its,2022-11-26T03:02:13.742000,
2023-11-30_16-23-00,tcp,192.168.1.147,48360,172.253.118.154,443,OUT.bound,https,established,,LOKAL.c,US,AS15169 google llc,,,,
2023-11-30_16-23-00,tcp,192.168.1.220,61661,13.107.213.59,443,OUT.bound,https,established,,INTL.c,US,AS8068 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_16-23-00,tcp,192.168.1.182,46838,184.25.236.32,443,OUT.bound,https,established,,LOKAL.c,ID,AS7713 pt telekomunikasi indonesia,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.135,48840,184.25.236.136,443,OUT.bound,https,established,,LOKAL.c,ID,AS7713 pt telekomunikasi indonesia,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.2,61683,192.168.2.16,8000,local,irdmi,established,,LAN-SHARING.c,,,,,,
2023-11-30_16-23-00,tcp,192.168.1.48,36700,74.125.130.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.44,40212,34.111.101.25,443,OUT.bound,https,established,,INTL.c,US,AS15169 google llc,,,,
2023-11-30_16-23-00,tcp,192.168.1.254,39826,74.125.24.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,,,,,,
2023-11-30_16-23-00,tcp,192.168.1.135,39174,142.250.4.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,firewall conns,Proto NATed Address  - 192.5.8 Â 1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000,
2023-11-30_16-23-00,tcp,192.168.1.188,37292,172.217.194.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.2,61627,192.168.2.19,8000,local,irdmi,established,,LAN-SHARING.c,,,,,,
2023-11-30_16-23-00,tcp,192.168.1.248,41578,157.240.208.16,443,OUT.bound,https,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,,
2023-11-30_16-23-00,tcp,192.168.1.220,61566,142.251.10.188,443,OUT.bound,https,established,,LOKAL.c,US,AS15169 google llc,firewall conns,Proto NATed Address  - 192.5.8 Â 1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000,
2023-11-30_16-23-00,tcp,192.168.1.2,61655,192.168.2.16,8000,local,irdmi,established,,LAN-SHARING.c,,,,,,
2023-11-30_16-23-00,tcp,192.168.1.118,39978,103.167.27.34,80,OUT.bound,http,established,,INTL.c,SG,AS142160 joyo technology pte. ltd.,,,,
2023-11-30_16-23-00,tcp,192.168.0.103,50244,172.217.194.95,443,OUT.bound,https,established,,,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.0.106,56294,13.107.42.14,443,OUT.bound,https,established,,,US,AS8068 microsoft corporation,Spyware: http://browser.events.data.microsoftstart.cn,,2023-11-20T05:49:10.586000,Cloud Provider IP range
2023-11-30_16-23-00,tcp,192.168.1.97,42766,142.251.12.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,wifi logs to check,Here is the full text of the key event in the IBSS/ESS (3) system  which has been disabled since its,2022-11-26T03:02:13.742000,
2023-11-30_16-23-00,tcp,192.168.1.90,50942,74.125.200.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000,Whitelisted IP
2023-11-30_16-23-00,tcp,185.224.128.184,17317,43.247.13.71,80,IN.bound,,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T09:11:58.881000,
2023-11-30_16-23-00,tcp,192.168.1.182,58426,34.110.200.237,443,OUT.bound,https,established,,INTL.c,US,AS15169 google llc,,,,
2023-11-30_16-23-00,tcp,175.103.43.90,60426,103.234.253.173,899,IN.bound,,established,,in-utama.c,ID,AS38320 pt maxindo mitra solusi,,,,
2023-11-30_16-23-00,tcp,192.168.1.156,43047,64.233.170.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.204,43434,142.251.175.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,
2023-11-30_16-23-00,tcp,192.168.1.160,54172,45.121.219.241,443,OUT.bound,https,established,,INTL.c,ID,AS131702 moratelindo internet exchange,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.185,46664,64.233.170.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.203,54626,103.107.198.6,443,OUT.bound,https,established,,INTL.c,SG,AS137409 gsl networks pty ltd,,,,
2023-11-30_16-23-00,tcp,192.168.1.121,37960,74.125.68.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,pc connections,pulled from router,2022-05-20T00:01:19.453000,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.78,50990,192.168.2.16,8000,local,irdmi,established,,LAN-SHARING.c,,,,,,
2023-11-30_16-23-00,tcp,192.168.1.135,50775,192.168.2.16,8000,local,irdmi,established,,LAN-SHARING.c,,,,,,
2023-11-30_16-23-00,tcp,192.168.1.148,34198,157.240.0.34,443,OUT.bound,https,established,,LOKAL.c,US,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.135,50261,192.168.2.16,8000,local,irdmi,established,,LAN-SHARING.c,,,,,,
2023-11-30_16-23-00,udp,192.168.1.101,56297,163.70.153.60,443,OUT.bound,https,,,LOKAL.c,FR,ASNone ,,,,
2023-11-30_16-23-00,tcp,192.168.1.119,48448,142.251.175.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,
2023-11-30_16-23-00,tcp,192.168.1.135,47040,142.251.175.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,
2023-11-30_16-23-00,tcp,192.168.1.135,39860,34.111.101.25,443,OUT.bound,https,established,,INTL.c,US,AS15169 google llc,,,,
2023-11-30_16-23-00,tcp,192.168.1.21,56958,157.240.208.34,443,OUT.bound,https,last-ack,,LOKAL.c,ID,AS32934 facebook  inc.,,,,
2023-11-30_16-23-00,tcp,192.168.1.126,55574,142.251.10.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,firewall conns,Proto NATed Address  - 192.5.8 Â 1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000,
2023-11-30_16-23-00,tcp,192.168.2.99,58386,74.125.68.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,pc connections,pulled from router,2022-05-20T00:01:19.453000,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.38,49320,17.57.145.148,5223,OUT.bound,hpvirtgrp,established,,INTL.c,US,AS714 apple inc.,,,,
2023-11-30_16-23-00,tcp,192.168.0.100,40030,34.111.101.25,443,OUT.bound,https,established,,,US,AS15169 google llc,,,,
2023-11-30_16-23-00,tcp,192.168.1.235,42401,74.125.130.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.176,43390,142.251.12.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,wifi logs to check,Here is the full text of the key event in the IBSS/ESS (3) system  which has been disabled since its,2022-11-26T03:02:13.742000,
2023-11-30_16-23-00,tcp,192.168.1.15,55062,173.194.219.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.216,43878,142.251.175.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,
2023-11-30_16-23-00,tcp,192.168.1.126,35944,13.215.150.94,443,OUT.bound,https,established,,INTL.c,US,AS16509 amazon.com inc,,,,Cloud Provider IP range
2023-11-30_16-23-00,tcp,192.168.0.103,35206,74.125.24.95,443,OUT.bound,https,established,,,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.173,34788,64.233.170.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,175.103.43.90,50930,103.234.253.173,899,IN.bound,,established,,in-utama.c,ID,AS38320 pt maxindo mitra solusi,,,,
2023-11-30_16-23-00,tcp,192.168.1.216,37284,31.13.95.34,443,OUT.bound,https,established,,LOKAL.c,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-29T20:30:49.916000,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.64,42086,74.125.130.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_16-23-00,udp,192.168.1.50,49472,192.168.1.1,53,local,domain,,,LAN-SHARING.c,,,,,,
2023-11-30_16-23-00,tcp,192.168.1.122,58764,74.125.24.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,,,,,,
2023-11-30_16-23-00,tcp,192.168.1.246,40142,74.125.200.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.198,35416,142.251.175.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,
2023-11-30_16-23-00,tcp,192.168.1.121,42456,45.121.219.187,443,OUT.bound,https,established,,INTL.c,ID,AS131702 moratelindo internet exchange,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.135,43490,74.125.68.94,443,OUT.bound,https,established,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.0.103,44934,34.149.173.23,443,OUT.bound,https,established,,,US,AS15169 google llc,,,,
2023-11-30_16-23-00,tcp,192.168.1.49,51292,89.43.104.222,443,OUT.bound,https,established,,INTL.c,US,AS199524 g-core labs s.a.,,,,
2023-11-30_16-23-00,tcp,185.224.128.184,22163,103.234.253.173,80,IN.bound,,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T09:11:58.881000,
2023-11-30_16-23-00,tcp,192.168.1.135,51002,172.217.194.113,443,OUT.bound,https,established,,LOKAL.c,US,AS15169 google llc,https://www.google.com/sorry/index?continue= MITRE TI566 & Phishing Mr.Looquer,,2023-09-19T02:02:31.116000,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.211,49702,213.180.193.90,443,OUT.bound,https,established,,INTL.c,RU,AS208722 yandex oy,:v3 - and the rest.... - www.tiuli.com/image/a057f08d1d773ab75e116ba4fffc595f.jpg?width=1080&#039;,,2023-05-08T02:00:47.680000,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.2,64114,64.233.170.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.2.99,42241,184.25.236.160,443,OUT.bound,https,established,,LOKAL.c,ID,AS7713 pt telekomunikasi indonesia,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.216,45004,142.251.10.94,443,OUT.bound,https,established,,LOKAL.c,US,AS15169 google llc,alt-YouTube.com,,2023-09-24T14:00:05.977000,
2023-11-30_16-23-00,udp,192.168.2.99,51839,142.251.10.113,443,OUT.bound,https,,,LOKAL.c,US,AS15169 google llc,,,,
2023-11-30_16-23-00,tcp,192.168.1.135,52345,192.168.2.16,8000,local,irdmi,established,,LAN-SHARING.c,,,,,,
2023-11-30_16-23-00,tcp,192.168.1.15,36572,199.103.24.2,443,OUT.bound,https,established,,LOKAL.c,US,AS396986 bytedance inc.,,,,
2023-11-30_16-23-00,tcp,192.168.1.121,47078,74.125.24.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,,,,,,
2023-11-30_16-23-00,tcp,192.168.1.137,52128,172.253.118.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000,
2023-11-30_16-23-00,tcp,192.168.1.2,61673,192.168.2.16,8000,local,irdmi,established,,LAN-SHARING.c,,,,,,
2023-11-30_16-23-00,139,0.0.0.0,,255.255.255.255,,broadcast,,,,,,,,,,
2023-11-30_16-23-00,tcp,192.168.1.121,47906,173.194.202.188,443,OUT.bound,https,established,,LOKAL.c,US,AS15169 google llc,Blackshades    Remote attacks   Malicious Google Search   DNS Requests,Botnet Command and Control  nCobalt Strike nMisc Attack nHidden users nTargets: network  communicati,2023-11-06T03:00:36.709000,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.228,48592,64.233.170.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.122,45486,64.233.170.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.138,41850,64.233.170.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.216,48692,74.125.130.94,80,OUT.bound,http,established,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.78,50979,192.168.2.16,8000,local,irdmi,established,,LAN-SHARING.c,,,,,,
2023-11-30_16-23-00,tcp,192.168.1.176,57624,31.13.95.34,443,OUT.bound,https,established,,LOKAL.c,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-29T20:30:49.916000,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.0.100,47398,23.59.154.136,443,OUT.bound,https,established,,,CA,AS20940 akamai international b.v.,,,,Whitelisted IP
2023-11-30_16-23-00,udp,192.168.1.253,58924,8.8.8.8,53,OUT.bound,domain,,,LOKAL.c,US,AS15169 google llc,,,,Known False Positive
2023-11-30_16-23-00,tcp,192.168.1.228,51424,156.59.239.43,8888,OUT.bound,ddi-tcp-1,established,,INTL.c,SG,ASNone ,,,,
2023-11-30_16-23-00,tcp,192.168.1.63,46390,156.59.239.219,8888,OUT.bound,ddi-tcp-1,established,,INTL.c,SG,ASNone ,,,,
2023-11-30_16-23-00,tcp,192.168.0.105,55971,192.168.2.19,8000,local,irdmi,established,,,,,,,,
2023-11-30_16-23-00,tcp,192.168.1.135,42446,74.125.68.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,pc connections,pulled from router,2022-05-20T00:01:19.453000,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.0.100,36084,23.50.117.201,443,OUT.bound,https,established,,,ID,AS20940 akamai international b.v.,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,185.224.128.184,23997,43.247.13.66,80,IN.bound,,established,,,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T09:11:58.881000,
2023-11-30_16-23-00,tcp,192.168.2.99,42512,74.125.130.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.189,47540,157.240.208.34,443,OUT.bound,https,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,,
2023-11-30_16-23-00,tcp,192.168.1.189,46744,157.240.217.17,443,OUT.bound,https,established,,LOKAL.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_16-23-00,tcp,192.168.1.185,46720,74.125.68.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,pc connections,pulled from router,2022-05-20T00:01:19.453000,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.135,50448,192.168.2.19,8000,local,irdmi,established,,LAN-SHARING.c,,,,,,
2023-11-30_16-23-00,tcp,77.83.246.202,63220,43.247.13.71,80,IN.bound,,established,,in-utama.c,RU,AS35758 rachamim aviel twito trading as a.b internet solutions,,,,
2023-11-30_16-23-00,tcp,192.168.1.246,35746,142.251.12.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,wifi logs to check,Here is the full text of the key event in the IBSS/ESS (3) system  which has been disabled since its,2022-11-26T03:02:13.742000,
2023-11-30_16-23-00,tcp,192.168.0.103,58448,23.50.117.11,443,OUT.bound,https,established,,,ID,AS20940 akamai international b.v.,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.2.99,46524,74.125.24.138,80,OUT.bound,http,established,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.2.99,42902,142.251.10.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,firewall conns,Proto NATed Address  - 192.5.8 Â 1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000,
2023-11-30_16-23-00,tcp,192.168.1.60,43500,142.251.12.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,wifi logs to check,Here is the full text of the key event in the IBSS/ESS (3) system  which has been disabled since its,2022-11-26T03:02:13.742000,
2023-11-30_16-23-00,tcp,192.168.2.99,42990,142.251.175.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,
2023-11-30_16-23-00,tcp,192.168.1.135,44154,142.251.12.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,wifi logs to check,Here is the full text of the key event in the IBSS/ESS (3) system  which has been disabled since its,2022-11-26T03:02:13.742000,
2023-11-30_16-23-00,tcp,192.168.1.80,46648,18.155.68.43,443,OUT.bound,https,established,,INTL.c,US,AS16509 amazon.com inc,,,,
2023-11-30_16-23-00,tcp,192.168.1.129,58361,17.57.145.134,5223,OUT.bound,hpvirtgrp,established,,INTL.c,US,AS714 apple inc.,,,,
2023-11-30_16-23-00,tcp,192.168.1.135,55148,172.253.118.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000,
2023-11-30_16-23-00,tcp,192.168.1.117,45570,142.251.12.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,wifi logs to check,Here is the full text of the key event in the IBSS/ESS (3) system  which has been disabled since its,2022-11-26T03:02:13.742000,
2023-11-30_16-23-00,tcp,192.168.1.61,54108,20.197.71.89,443,OUT.bound,https,established,,INTL.c,SG,AS8075 microsoft corporation,pc connections,pulled from router,2022-05-20T00:01:19.453000,Cloud Provider IP range
2023-11-30_16-23-00,tcp,192.168.2.99,38134,74.125.68.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,pc connections,pulled from router,2022-05-20T00:01:19.453000,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.122,52082,64.233.171.188,443,OUT.bound,https,established,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.197,60038,52.108.8.12,443,OUT.bound,https,established,,INTL.c,US,AS8075 microsoft corporation,,,,
2023-11-30_16-23-00,tcp,192.168.1.147,48361,172.253.118.154,443,OUT.bound,https,established,,LOKAL.c,US,AS15169 google llc,,,,
2023-11-30_16-23-00,tcp,192.168.1.10,49180,203.161.21.10,443,OUT.bound,https,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
2023-11-30_16-23-00,tcp,192.168.1.127,56444,64.233.170.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.220,64378,23.32.233.155,443,OUT.bound,https,established,,LOKAL.c,BR,AS7713 pt telekomunikasi indonesia,,,,Whitelisted IP
2023-11-30_16-23-00,udp,192.168.1.12,54657,8.8.8.8,53,OUT.bound,domain,,,LOKAL.c,US,AS15169 google llc,,,,Known False Positive
2023-11-30_16-23-00,tcp,185.224.128.184,8199,43.247.13.68,80,IN.bound,vvr-data,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T09:11:58.881000,
2023-11-30_16-23-00,tcp,192.168.1.135,44150,8.219.202.175,443,OUT.bound,https,established,,INTL.c,SG,AS45102 alibaba (us) technology co.  ltd.,,,,
2023-11-30_16-23-00,tcp,192.168.0.103,33444,34.101.5.74,443,OUT.bound,https,established,,,US,AS139190 google asia pacific pte. ltd.,,,,
2023-11-30_16-23-00,tcp,192.168.1.2,61624,192.168.2.19,8000,local,irdmi,established,,LAN-SHARING.c,,,,,,
2023-11-30_16-23-00,tcp,192.168.1.126,59218,54.192.18.103,443,OUT.bound,https,established,,INTL.c,US,AS16509 amazon.com inc,,,,CDN IP ranges
2023-11-30_16-23-00,tcp,192.168.1.27,56945,202.163.7.44,443,OUT.bound,https,established,,INTL.c,HK,AS1299 telia company ab,,,,
2023-11-30_16-23-00,tcp,192.168.1.232,10006,74.125.24.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,,,,,,
2023-11-30_16-23-00,tcp,192.168.1.193,47908,74.125.200.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000,Whitelisted IP
2023-11-30_16-23-00,udp,192.168.2.99,38812,163.70.153.1,443,OUT.bound,https,,,LOKAL.c,FR,ASNone ,,,,
2023-11-30_16-23-00,tcp,192.168.1.112,33754,157.240.208.33,5222,OUT.bound,xmpp-client,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,,
2023-11-30_16-23-00,tcp,192.168.1.185,48216,142.251.10.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,firewall conns,Proto NATed Address  - 192.5.8 Â 1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000,
2023-11-30_16-23-00,tcp,192.168.1.44,39807,142.251.175.94,443,OUT.bound,https,established,,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
2023-11-30_16-23-00,tcp,192.168.1.117,42360,142.251.10.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,firewall conns,Proto NATed Address  - 192.5.8 Â 1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000,
2023-11-30_16-23-00,tcp,192.168.1.2,61648,192.168.2.16,8000,local,irdmi,established,,LAN-SHARING.c,,,,,,
2023-11-30_16-23-00,tcp,192.168.1.185,38014,106.10.219.26,993,OUT.bound,imaps,established,,INTL.c,SG,AS56173 internet content provider,,,,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.147,57813,130.44.212.236,443,OUT.bound,https,established,,INTL.c,US,AS396986 bytedance inc.,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,
2023-11-30_16-23-00,tcp,192.168.0.105,56148,192.168.2.19,8000,local,irdmi,established,,,,,,,,
2023-11-30_16-23-00,tcp,192.168.1.193,40370,172.253.126.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,
2023-11-30_16-23-00,udp,192.168.1.2,56112,8.8.8.8,443,OUT.bound,https,,,LOKAL.c,US,AS15169 google llc,,,,Known False Positive
2023-11-30_16-23-00,tcp,192.168.1.32,57207,52.98.33.130,443,OUT.bound,https,established,,INTL.c,SG,AS8075 microsoft corporation,,,,
2023-11-30_16-23-00,tcp,192.168.1.20,37578,142.251.10.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,firewall conns,Proto NATed Address  - 192.5.8 Â 1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000,
2023-11-30_16-23-00,tcp,192.168.1.248,44178,172.217.194.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000,Whitelisted IP
2023-11-30_16-23-00,tcp,192.168.1.37,49416,142.251.12.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,wifi logs to check,Here is the full text of the key event in the IBSS/ESS (3) system  which has been disabled since its,2022-11-26T03:02:13.742000,
2023-11-30_16-23-00,tcp,192.168.1.229,47174,142.251.10.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,firewall conns,Proto NATed Address  - 192.5.8 Â 1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000,
2023-11-30_16-23-00,tcp,192.168.1.135,41310,199.103.24.2,443,OUT.bound,https,established,,LOKAL.c,US,AS396986 bytedance inc.,,,,
2023-11-30_16-23-00,tcp,192.168.1.135,50724,192.168.2.16,8000,local,irdmi,established,,LAN-SHARING.c,,,,,,
2023-11-30_16-23-00,tcp,192.168.1.135,50683,192.168.2.16,8000,local,irdmi,established,,LAN-SHARING.c,,,,,,
2023-11-30_16-23-00,tcp,192.168.1.135,52370,192.168.2.16,8000,local,irdmi,established,,LAN-SHARING.c,,,,,,
