session,protocol,src-address,src-port,dst-address,dst-port,flow,service,tcp-state,resolved,mark,cc,asn,threat,description,modified,validation_name
2023-11-30_15-36-42,tcp,175.103.46.158,39512,43.134.53.107,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,55671,74.125.68.95,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,61948,31.13.95.9,443,OUT.bound,https,established,,speedtest.c,ID,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,50966,101.32.248.90,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,udp,175.103.46.158,59631,172.217.194.91,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,63040,31.13.95.9,443,OUT.bound,https,established,,speedtest.c,ID,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,55296,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,39570,43.134.53.107,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,udp,175.103.46.158,56885,172.217.194.91,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,58421,31.13.68.60,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_15-36-42,udp,175.103.46.158,62999,157.240.7.52,443,OUT.bound,https,,,speedtest.c,SG,AS32934 facebook  inc.,Apple iTunes  Malicious site   Anonyization   Siphoning   Trojan Downloader,IC3 attached to links  apple   messaging  Skype. nIC3 CN? nChina? Unclear. Possibly intercepting  IC,2023-11-12T17:01:15.222000,Whitelisted IP
2023-11-30_15-36-42,udp,175.103.46.158,52470,142.250.4.94,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,uTorrent seeds from a VM,The world ,2022-12-16T13:03:24.863000,
2023-11-30_15-36-42,tcp,175.103.46.158,51212,101.32.248.90,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,52692,20.198.119.84,443,OUT.bound,https,established,,speedtest.c,IN,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,63021,142.251.12.95,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,
2023-11-30_15-36-42,tcp,18.163.242.58,23008,175.103.46.158,49458,IN.bound,,established,,speedtest.c,HK,AS16509 amazon.com inc,,,,Cloud Provider IP range
2023-11-30_15-36-42,udp,175.103.46.158,62579,216.239.38.120,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,Remcos RAT,Remcos (acronym of Remote Control & Surveillance Software) is a Remote Access Software used to remot,2022-10-02T11:03:36.202000,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,56488,157.240.235.61,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,udp,175.103.46.158,61091,64.233.170.94,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,udp,175.103.46.158,64390,142.250.4.91,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,64123,74.125.200.188,5228,OUT.bound,hpvroom,established,,,US,AS15169 google llc,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,51132,101.32.248.90,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,52897,20.198.118.190,443,OUT.bound,https,established,,speedtest.c,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,50527,13.107.4.254,443,OUT.bound,https,close,,speedtest.c,US,AS8068 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,49623,52.184.217.37,443,OUT.bound,https,established,,,US,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,55738,157.240.217.61,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,43836,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,58545,142.251.175.95,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,41884,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,47590,43.134.120.219,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,31.13.68.60,443,175.103.46.158,57225,IN.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_15-36-42,udp,175.103.46.158,50870,74.125.24.95,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,62905,20.44.248.159,443,OUT.bound,https,established,,speedtest.c,SG,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,43.206.188.149,443,175.103.46.158,60533,IN.bound,https,established,,speedtest.c,US,AS16509 amazon.com inc,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,57706,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,54562,157.240.13.55,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,51788,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,43.128.74.37,799,175.103.46.158,42806,IN.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,udp,175.103.46.158,59096,122.144.2.204,443,OUT.bound,https,,,speedtest.c,ID,AS38320 pt maxindo mitra solusi,,,,
2023-11-30_15-36-42,tcp,74.125.200.188,5228,175.103.46.158,61850,IN.bound,hpvroom,established,,speedtest.c,US,AS15169 google llc,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000,Whitelisted IP
2023-11-30_15-36-42,udp,175.103.46.158,59392,216.239.38.120,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,Remcos RAT,Remcos (acronym of Remote Control & Surveillance Software) is a Remote Access Software used to remot,2022-10-02T11:03:36.202000,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,63019,71.18.36.225,443,OUT.bound,https,established,,speedtest.c,US,ASNone ,,,,
2023-11-30_15-36-42,tcp,64.176.80.9,443,175.103.46.158,63375,IN.bound,https,established,,speedtest.c,US,ASNone ,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,51420,101.32.248.90,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,43.133.45.194,799,175.103.46.158,46360,IN.bound,,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,63029,74.125.68.84,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,43740,43.128.74.37,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,42858,142.251.175.188,5228,OUT.bound,hpvroom,established,,speedtest.c,US,AS15169 google llc,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,51674,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,udp,175.103.46.158,63006,157.240.235.15,443,OUT.bound,https,,,speedtest.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,63032,8.8.8.8,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,Known False Positive
2023-11-30_15-36-42,tcp,15.197.193.114,443,175.103.46.158,63368,IN.bound,https,established,,speedtest.c,US,AS16509 amazon.com inc,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,51170,101.32.248.90,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,43.128.74.37,799,175.103.46.158,42824,IN.bound,,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,icmp,175.103.46.158,,175.103.46.157,,local,,,,speedtest.c,,,,,,
2023-11-30_15-36-42,udp,175.103.46.158,63033,8.8.8.8,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Known False Positive
2023-11-30_15-36-42,tcp,175.103.46.158,57506,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,41678,43.133.45.194,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,39474,43.134.53.107,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,24.199.86.58,443,175.103.46.158,63377,IN.bound,https,established,,speedtest.c,US,ASNone ,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,39428,142.251.10.139,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,39616,43.134.53.107,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,55716,142.250.190.3,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,57160,172.67.70.70,443,OUT.bound,https,established,,,US,AS13335 cloudflare,,,,CDN IP ranges
2023-11-30_15-36-42,tcp,175.103.46.158,63038,47.246.159.93,80,OUT.bound,http,established,,speedtest.c,US,AS45102 alibaba (us) technology co.  ltd.,,,,
2023-11-30_15-36-42,tcp,3.216.157.50,7010,175.103.46.158,63331,IN.bound,ups-onlinet,established,,speedtest.c,US,AS14618 amazon.com  inc.,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,49535,20.198.119.84,443,OUT.bound,https,established,,,IN,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_15-36-42,udp,175.103.46.158,61875,36.86.63.182,3544,OUT.bound,teredo,,,speedtest.c,,,,,,
2023-11-30_15-36-42,udp,175.103.46.158,59332,64.233.170.95,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,udp,175.103.46.158,64700,216.239.38.120,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,Remcos RAT,Remcos (acronym of Remote Control & Surveillance Software) is a Remote Access Software used to remot,2022-10-02T11:03:36.202000,Whitelisted IP
2023-11-30_15-36-42,tcp,157.240.235.60,443,175.103.46.158,57483,IN.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,62926,20.189.173.23,443,OUT.bound,https,time-wait,,speedtest.c,US,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,56150,36.86.63.182,443,OUT.bound,https,syn-sent,,,,,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,64865,122.144.2.204,443,OUT.bound,https,established,,speedtest.c,ID,AS38320 pt maxindo mitra solusi,,,,
2023-11-30_15-36-42,udp,175.103.46.158,49344,122.144.2.204,443,OUT.bound,https,,,speedtest.c,ID,AS38320 pt maxindo mitra solusi,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,64866,122.144.2.204,443,OUT.bound,https,close,,speedtest.c,ID,AS38320 pt maxindo mitra solusi,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,63045,8.8.8.8,853,OUT.bound,domain-s,established,,speedtest.c,US,AS15169 google llc,,,,Known False Positive
2023-11-30_15-36-42,udp,10.20.30.123,40769,255.255.255.255,10002,broadcast,,,,speedtest.c,,,,,,
2023-11-30_15-36-42,tcp,58.144.148.20,59770,175.103.46.156,61616,IN.bound,,syn-sent,,,CN,AS4837 china unicom china169 backbone,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-30T08:32:25.552000,
2023-11-30_15-36-42,tcp,175.103.46.158,62820,142.251.175.95,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,51415,54.148.59.27,80,OUT.bound,http,syn-sent,,,US,AS16509 amazon.com inc,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,62819,142.251.175.95,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,53438,36.86.63.182,443,OUT.bound,https,syn-sent,,,,,,,,
2023-11-30_15-36-42,udp,162.216.149.22,52906,175.103.46.156,1123,IN.bound,,,,speedtest.c,US,AS396982 google,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T08:33:19.923000,
2023-11-30_15-36-42,tcp,175.103.46.158,38506,172.232.251.34,2000,OUT.bound,cisco-sccp,established,,speedtest.c,US,AS20940 akamai international b.v.,,,,
2023-11-30_15-36-42,udp,0.0.0.0,5678,255.255.255.255,5678,broadcast,rrac,,,speedtest.c,,,,,,
2023-11-30_15-36-42,udp,175.103.46.158,55608,74.125.101.41,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,udp,10.20.30.90,46251,255.255.255.255,10002,broadcast,,,,speedtest.c,,,,,,
2023-11-30_15-36-42,udp,10.20.30.162,58206,255.255.255.255,10002,broadcast,,,,speedtest.c,,,,,,
2023-11-30_15-36-42,tcp,95.214.55.244,39462,175.103.46.158,1080,IN.bound,,syn-sent,,,PL,AS201814 meverywhere sp. z o.o.,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T08:33:20.512000,
2023-11-30_15-36-42,udp,10.161.60.21,5678,255.255.255.255,5678,broadcast,rrac,,,speedtest.c,,,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,64871,74.125.101.41,443,OUT.bound,https,close,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,63047,54.192.150.48,443,OUT.bound,https,established,,speedtest.c,US,AS16509 amazon.com inc,,,,CDN IP ranges
2023-11-30_15-36-42,tcp,175.103.46.158,49696,103.74.143.200,443,OUT.bound,https,time-wait,,speedtest.c,ID,AS46034 departemen kesehatan,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,52756,35.80.154.106,443,OUT.bound,https,time-wait,,speedtest.c,US,AS16509 amazon.com inc,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,49703,43.218.57.171,443,OUT.bound,https,time-wait,,speedtest.c,AU,ASNone ,,,,
2023-11-30_15-36-42,udp,175.103.46.158,52586,172.217.194.91,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,55265,35.80.154.106,443,OUT.bound,https,time-wait,,speedtest.c,US,AS16509 amazon.com inc,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,49974,15.72.80.128,443,OUT.bound,https,established,,speedtest.c,US,AS54680 hewlett-packard company,,,,
2023-11-30_15-36-42,udp,175.103.46.158,57231,74.125.101.41,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,35888,23.109.73.84,443,OUT.bound,https,time-wait,,speedtest.c,NL,AS7979 servers.com  inc.,,,,
2023-11-30_15-36-42,udp,175.103.46.158,5678,255.255.255.255,5678,broadcast,rrac,,,speedtest.c,,,,,,
2023-11-30_15-36-42,udp,175.103.46.158,50515,40.81.120.44,3544,OUT.bound,teredo,,,speedtest.c,GB,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_15-36-42,udp,175.103.46.158,61077,216.239.38.120,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,Remcos RAT,Remcos (acronym of Remote Control & Surveillance Software) is a Remote Access Software used to remot,2022-10-02T11:03:36.202000,Whitelisted IP
2023-11-30_15-36-42,udp,175.103.46.158,52249,36.86.63.182,3544,OUT.bound,teredo,,,speedtest.c,,,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,42026,43.133.45.194,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,udp,146.196.111.215,5678,255.255.255.255,5678,broadcast,rrac,,,speedtest.c,,,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,59102,142.250.190.3,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,
2023-11-30_15-36-42,tcp,218.92.0.101,43673,175.103.46.158,22,IN.bound,,established,,speedtest.c,CN,AS4134 chinanet,IOCs - 20231081410 - ANIA Threat Feeds - IP Segment 1,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2023-11-07T22:02:18.651000,
2023-11-30_15-36-42,tcp,175.103.43.90,59021,146.196.111.218,8278,IN.bound,,established,,speedtest.c,ID,AS38320 pt maxindo mitra solusi,,,,
2023-11-30_15-36-42,udp,146.196.111.218,40636,122.144.3.6,514,OUT.bound,shell,,,,ID,AS38320 pt maxindo mitra solusi,,,,
2023-11-30_15-36-42,udp,146.196.111.218,51794,10.79.16.9,1813,local,radius-acct,,,,,,,,,
2023-11-30_15-36-42,udp,146.196.111.218,57285,10.79.16.9,1813,local,radius-acct,,,speedtest.c,,,,,,
2023-11-30_15-36-42,tcp,175.103.43.90,59020,146.196.111.218,8278,IN.bound,,time-wait,,speedtest.c,ID,AS38320 pt maxindo mitra solusi,,,,
2023-11-30_15-36-42,udp,146.196.111.218,56027,10.79.16.9,1812,local,radius,,,speedtest.c,,,,,,
2023-11-30_15-36-42,udp,146.196.111.218,36495,10.79.16.9,1812,local,radius,,,speedtest.c,,,,,,
2023-11-30_15-36-42,udp,10.20.30.27,55569,255.255.255.255,10002,broadcast,,,,speedtest.c,,,,,,
2023-11-30_15-36-42,udp,146.196.111.218,46220,10.79.16.9,1813,local,radius-acct,,,speedtest.c,,,,,,
