protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved
tcp,202.148.26.5,1433,36.76.192.160,57074,close-wait,,
tcp,122.144.6.226,53599,103.166.48.126,443,established,LOKAL.c,
udp,122.144.6.226,33070,157.240.208.63,443,,LOKAL.c,
udp,8.8.4.4,53,192.168.97.140,40368,,,
tcp,202.148.26.5,1433,180.253.160.245,5006,close-wait,,
tcp,122.144.6.226,48306,157.240.208.60,443,established,LOKAL.c,
tcp,122.144.6.226,41118,117.102.125.205,443,established,LOKAL.c,
tcp,122.144.6.226,44343,8.8.8.8,443,established,LOKAL.c,
udp,122.144.6.226,56110,8.8.4.4,53,,LOKAL.c,
tcp,122.144.6.226,55977,103.107.199.6,443,established,INTL.c,
udp,103.136.6.162,37886,122.144.1.1,53,,,
udp,122.144.6.226,50007,52.113.155.165,3478,,INTL.c,
udp,122.144.6.226,62676,180.131.130.6,21116,,LOKAL.c,
tcp,122.144.6.226,58977,52.111.240.15,443,established,INTL.c,
tcp,202.148.26.5,1433,180.253.160.245,37743,close-wait,,
tcp,202.148.26.3,2,36.68.216.67,46600,established,,
tcp,122.144.6.226,60669,20.198.119.143,443,established,INTL.c,
tcp,122.144.6.226,60884,20.198.118.190,443,established,INTL.c,
tcp,202.148.26.5,1433,36.76.192.160,58901,close-wait,,
udp,172.16.144.139,5678,255.255.255.255,5678,,,
udp,122.144.6.226,39405,8.8.4.4,53,,LOKAL.c,
tcp,122.144.6.226,55723,52.98.90.2,443,established,INTL.c,
tcp,202.148.26.5,1433,36.76.192.160,58650,close-wait,,
udp,122.144.6.226,52828,103.119.230.140,443,,LOKAL.c,
tcp,122.144.6.226,38818,104.26.9.229,443,established,INTL.c,
tcp,122.144.6.226,65400,103.166.48.126,443,established,LOKAL.c,
tcp,122.144.6.226,39986,31.13.95.1,443,established,LOKAL.c,
tcp,122.144.6.226,58938,157.240.208.14,443,established,LOKAL.c,
udp,10.172.230.2,36907,255.255.255.255,10002,,,
tcp,122.144.6.226,44562,172.253.118.139,443,established,LOKAL.c,
tcp,122.144.6.226,61300,104.22.25.154,443,established,LOKAL.c,
tcp,122.144.6.226,45454,47.246.177.252,80,established,INTL.c,
udp,122.144.6.226,56712,8.8.8.8,443,,LOKAL.c,
udp,122.144.6.226,40656,8.8.8.8,443,,LOKAL.c,
tcp,122.144.6.226,41058,54.251.127.3,443,close,LOKAL.c,
tcp,122.144.6.226,48492,47.246.158.187,80,established,LOKAL.c,
udp,8.8.8.8,53,192.168.97.140,55704,,,
tcp,122.144.6.226,39458,74.125.130.154,443,established,LOKAL.c,
tcp,122.144.6.226,38440,156.59.238.7,443,close-wait,INTL.c,
tcp,122.144.6.226,55736,17.57.145.55,5223,established,INTL.c,
tcp,122.144.6.226,54639,20.212.88.117,443,established,INTL.c,
udp,10.172.230.210,43289,255.255.255.255,10002,,,
udp,122.144.6.226,33775,8.8.4.4,53,,LOKAL.c,
tcp,122.144.6.226,54264,52.114.44.81,443,established,INTL.c,
tcp,122.144.6.226,58713,44.237.54.221,8883,established,INTL.c,
tcp,122.144.6.226,61550,52.109.56.126,443,established,INTL.c,
udp,122.144.6.226,57266,64.233.170.113,443,,LOKAL.c,
udp,122.144.6.226,37011,74.125.130.95,443,,LOKAL.c,
tcp,122.144.6.226,53374,162.247.243.22,443,close,INTL.c,
tcp,122.144.6.226,52865,142.251.12.188,5228,established,LOKAL.c,
udp,172.16.144.35,52596,255.255.255.255,10002,,,
tcp,122.144.6.226,47460,172.253.118.95,443,established,LOKAL.c,
tcp,122.144.6.226,62920,18.143.175.8,443,close,INTL.c,
tcp,202.148.26.3,2,36.68.216.67,11990,established,,
tcp,122.144.6.226,47654,44.236.176.147,443,time-wait,INTL.c,
udp,10.222.222.96,5678,255.255.255.255,5678,,,
udp,122.144.6.226,41276,31.13.95.63,443,,LOKAL.c,
tcp,122.144.6.226,61548,20.190.148.163,443,close,INTL.c,
tcp,122.144.6.226,62925,52.98.54.130,443,established,INTL.c,
udp,122.144.6.226,58571,8.8.8.8,443,,LOKAL.c,
tcp,122.144.6.226,49912,23.106.252.92,443,established,INTL.c,
tcp,122.144.6.226,58904,103.166.48.126,443,established,LOKAL.c,
tcp,122.144.6.226,57548,157.240.235.34,443,established,LOKAL.c,
udp,122.144.6.226,63892,8.8.8.8,443,,LOKAL.c,
tcp,122.144.6.226,48142,31.13.95.34,443,established,LOKAL.c,
tcp,202.148.26.3,2,36.68.216.67,14886,established,,
udp,103.166.48.122,4500,122.144.6.226,4500,,LOKAL.c,
tcp,122.144.6.226,61497,104.17.207.249,443,established,LOKAL.c,
udp,10.172.230.67,58107,255.255.255.255,10002,,,
tcp,122.144.6.226,55728,52.109.56.126,443,established,INTL.c,
tcp,202.148.26.4,3306,36.76.192.160,65140,established,,
udp,172.16.144.114,56367,255.255.255.255,10002,,,
udp,122.144.6.226,63803,142.251.175.94,443,,LOKAL.c,
udp,122.144.6.226,50040,52.112.180.165,3481,,INTL.c,
tcp,122.144.6.226,61495,104.18.176.125,443,established,LOKAL.c,
tcp,122.144.6.226,50052,52.112.180.165,443,established,INTL.c,
tcp,122.144.6.226,62913,180.131.130.6,21114,syn-sent,LOKAL.c,
udp,172.16.144.66,35942,255.255.255.255,10002,,,
tcp,122.144.6.226,55180,31.13.95.19,443,established,LOKAL.c,
tcp,122.144.6.226,52801,180.131.130.6,21114,syn-sent,LOKAL.c,
